12,7,0.007927321014711566,28.1
12,8,0.0029756579246621472,40.900000000000006
12,9,0.0026772930643522296,8.700000000000001
12,10,0.003868584765955215,17.5
12,11,0.0032284646252649938,19.3

B3dertaMa4dos
color change | tvirtcol | p
1->7|7.72|2.0
1->9|14.74|3.0
11->5|16.24|3.0
12->5|16.49|3.0
3->9|7.18|3.0
5->11|6.2|1.0
5->9|9.36|2.0
7->1|4.38|1.0
9->3|9.24|1.0

D2sokaO2dtto
color change | tvirtcol | p
1->7|1.11|0.0
1->9|5.83|3.0
11->5|4.46|2.0
12->5|6.37|2.0
3->9|3.47|1.0
5->11|10.66|3.0
5->9|2.42|1.0
7->1|1.79|0.0
9->3|5.52|1.0

H42dssfathBs3gas2
color change | tvirtcol | p
1->7|21.34|3.0
1->9|26.8|3.0
11->5|15.2|1.0
12->5|22.45|2.0
3->9|18.5|3.0
5->11|25.97|1.0
5->9|22.46|2.0
7->1|13.25|1.0
9->3|21.12|2.0

Haj2ass4baTam3f3as
color change | tvirtcol | p
1->7|33.19|2.0
1->9|29.42|2.0
11->5|19.46|2.0
12->5|19.74|2.0
3->9|19.42|2.0
5->11|42.37|1.0
5->9|24.71|1.0
7->1|19.04|3.0
9->3|39.43|1.0

K3s3arMad3ggs3z
color change | tvirtcol | p
1->7|62.12|3.0
1->9|79.29|3.0
11->5|29.37|1.0
12->5|34.3|2.0
3->9|69.66|3.0
5->11|83.64|2.0
5->9|27.06|2.0
7->1|81.24|1.0
9->3|30.65|3.0

Ne3ss4mrtwEwed2aa
color change | tvirtcol | p
1->7|31.43|3.0
1->9|33.84|3.0
11->5|22.81|2.0
12->5|31.24|2.0
3->9|37.29|3.0
5->11|94.12|3.0
5->9|33.04|3.0
7->1|17.95|2.0
9->3|22.1|2.0

Psg3avicsL3d4i
color change | tvirtcol | p
1->7|44.01|1.0
1->9|86.13|2.0
11->5|32.49|1.0
12->5|41.09|1.0
3->9|58.72|2.0
5->11|38.47|0.0
5->9|42.01|1.0
7->1|78.69|2.0
9->3|49.73|1.0

U3ss5Zd34anG3eds4r
color change | tvirtcol | p
1->7|56.45|3.0
1->9|63.69|3.0
11->5|19.33|2.0
12->5|19.0|1.0
3->9|50.65|3.0
5->11|48.21|2.0
5->9|30.66|2.0
7->1|20.07|2.0
9->3|21.38|1.0



raw rankings by intensity
1->7 | [3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 9.0]
1->9 | [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0]
11->5 | [4.0, 4.0, 6.0, 7.0, 8.0, 9.0, 9.0, 9.0]
12->5 | [3.0, 3.0, 5.0, 5.0, 6.0, 6.0, 8.0, 9.0]
3->9 | [2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]
5->11 | [2.0, 4.0, 5.0, 5.0, 8.0, 8.0, 9.0, 9.0]
5->9 | [5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 9.0]
7->1 | [1.0, 1.0, 4.0, 6.0, 7.0, 7.0, 8.0, 8.0]
9->3 | [3.0, 4.0, 4.0, 6.0, 7.0, 7.0, 8.0, 8.0]

raw rankings by time
1->7 | [2.0, 3.0, 5.0, 5.0, 5.0, 5.0, 6.0, 9.0]
1->9 | [1.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 4.0]
11->5 | [2.0, 5.0, 7.0, 7.0, 8.0, 8.0, 8.0, 9.0]
12->5 | [1.0, 2.0, 4.0, 6.0, 6.0, 6.0, 7.0, 9.0]
3->9 | [2.0, 3.0, 3.0, 4.0, 6.0, 7.0, 7.0, 8.0]
5->11 | [1.0, 1.0, 1.0, 1.0, 2.0, 4.0, 8.0, 8.0]
5->9 | [3.0, 4.0, 4.0, 5.0, 5.0, 6.0, 7.0, 9.0]
7->1 | [2.0, 2.0, 7.0, 8.0, 9.0, 9.0, 9.0, 9.0]
9->3 | [2.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0, 8.0]

Model ranking by p:

5 | 9 | 1.0 | 1.0 | HIGH
11 | 5 | 2.0 | 2.0 | HIGH
7 | 1 | 3.0 | 3.0 | HIGH
12 | 5 | 4.0 | 4.0 | LOW
5 | 11 | 5.0 | 5.0 | MEDIUM
3 | 9 | 6.0 | 6.0 | LOW
9 | 3 | 7.0 | 7.0 | LOW
1 | 7 | 8.0 | 8.0 | LOW
1 | 9 | 9.0 | 9.0 | LOW

Refined measured ranking by p:

1 | 9 | 1.0 | 1.0 | HIGH
3 | 9 | 2.0 | 2.0 | HIGH
1 | 7 | 3.0 | 3.0 | HIGH
12 | 5 | 4.0 | 4.0 | LOW
5 | 11 | 5.0 | 5.0 | MEDIUM
5 | 9 | 6.0 | 6.0 | LOW
7 | 1 | 7.0 | 7.0 | LOW
9 | 3 | 8.0 | 8.0 | LOW
11 | 5 | 9.0 | 9.0 | LOW

Measured ranking by p:

1 | 9 | 1.25 | 1.0 | HIGH
3 | 9 | 2.625 | 2.0 | HIGH
1 | 7 | 4.5 | 4.0 | LOW
12 | 5 | 5.625 | 5.5 | LOW
5 | 11 | 6.25 | 6.5 | LOW
5 | 9 | 6.625 | 6.5 | LOW
7 | 1 | 5.25 | 6.5 | LOW
9 | 3 | 5.875 | 6.5 | LOW
11 | 5 | 7.0 | 7.5 | LOW

Model ranking by t:

5 | 11 | 1.0 | 1.0 | HIGH
5 | 9 | 2.0 | 2.0 | HIGH
9 | 3 | 3.0 | 3.0 | HIGH
3 | 9 | 4.0 | 4.0 | LOW
7 | 1 | 5.0 | 5.0 | MEDIUM
1 | 7 | 6.0 | 6.0 | LOW
11 | 5 | 7.0 | 7.0 | LOW
12 | 5 | 8.0 | 8.0 | LOW
1 | 9 | 9.0 | 9.0 | LOW

Refined measured ranking by t:

5 | 11 | 1.0 | 1.0 | HIGH
1 | 9 | 2.0 | 2.0 | HIGH
1 | 7 | 3.0 | 3.0 | HIGH
3 | 9 | 4.0 | 4.0 | LOW
5 | 9 | 5.0 | 5.0 | MEDIUM
9 | 3 | 6.0 | 6.0 | LOW
12 | 5 | 7.0 | 7.0 | LOW
11 | 5 | 8.0 | 8.0 | LOW
7 | 1 | 9.0 | 9.0 | LOW

Measured ranking by t:

5 | 11 | 3.25 | 1.5 | HIGH
1 | 9 | 2.375 | 3.0 | HIGH
1 | 7 | 5.0 | 5.0 | MEDIUM
3 | 9 | 5.0 | 5.0 | MEDIUM
5 | 9 | 5.375 | 5.0 | MEDIUM
9 | 3 | 5.25 | 5.5 | LOW
12 | 5 | 5.125 | 6.0 | LOW
11 | 5 | 6.75 | 7.5 | LOW
7 | 1 | 6.875 | 8.5 | LOW

Ranking correlation

P: 0.3333333333333333

T: 0.4444444444444444


